"TIME","FACTOR 1","FACTOR 2","Y","PDC RSG","PDCxT RSG","YBAR(k,t)","YBAR(.t)","YBAR(k.)","YBAR","R1","R2","R3","R4","R5","RCR1","RCR2","RCR3","RCR4","RCR5","PDC ID","PDC MAIN EFFECTS","PT ID","PT MAIN EFFECTS","PDCxPT ID","PDCxPT INTERACTION EFFECTS","F1 ID","F1 MAIN EFFECT","F2 ID","F2 MAIN EFFECT","F1xF2 ID","F1xF2 INTERACTION EFFECT","F1 MAIN EFFECTS","F2 MAIN EFFECTS","F1xF2 INTERACTION EFFECTS","TAGUCHI COMPONENT","TAGUCHI LOSS","PERCENT CONTRIBUTION TO LOSS","LOSS FUNCTION LABELS","TAGUCHI-COMPONENT","TAGUCHI-LOSS","PERCENT-CONTRIBUTION TO LOSS","LOSS-FUNCTION LABELS","VAS MU ESTIMATE","GLM MU ESTIMATE PDCxT","GLM MU ESTIMATE F1-F2","VAS PDC AND PT ESTIMATES","GLM PDC AND PT ESTIMATES","VAS F1,F2 AND F1xF2 ESTIMATES","GLM F1,F2 AND F1xF2 ESTIMATES"
81,2,1,239.0399932861328,21,21081,239.0399932861328,237.87625122070312,237.3947003173828,237.78237031228343,1.2576229738493794,0,1.551412060330307,1.6452929687499989,1.1637420654296875,239.0399932861328,237.78237031228343,239.33378237261374,239.42766328103343,238.94611237771312,,,,,21081,1.551412060330307,,,,,,,0.34596591345106553,1.0036231071172408,1.534766343748917,,,,,,,,,,,,,,,
82,2,1,238.72999572753906,21,21082,238.72999572753906,237.49999809265137,237.3947003173828,237.78237031228343,0.9476254152556294,0,1.6176676297883148,1.3352954101562489,1.2299976348876953,238.72999572753906,237.78237031228343,239.40003794207175,239.11766572243968,239.01236794717113,,,,,21082,1.6176676297883148,,,,,,,0.13220744482313584,0.7898646384893111,1.3210078751209873,,,,,,,,,,,,,,,
83,2,1,239.4199981689453,21,21083,239.4199981689453,237.82250213623047,237.3947003173828,237.78237031228343,1.6376278566618794,0,1.9851660276154632,2.025297851562499,1.5974960327148437,239.4199981689453,237.78237031228343,239.7675363398989,239.80766816384593,239.37986634499828,,,,,21083,1.9851660276154632,,,,,,,0.07970767370497178,0.737364867371147,1.2685081040028232,,,,,,,,,,,,,,,
84,2,1,238.1699981689453,21,21084,238.1699981689453,237.66309135736773,237.3947003173828,237.78237031228343,0.3876278566618794,0,0.8945768064781987,0.7752978515624989,0.5069068115775792,238.1699981689453,237.78237031228343,238.67694711876163,238.55766816384593,238.289277123861,,,,,21084,0.8945768064781987,,,,,,,-0.26088154743229275,0.3967756462338825,0.9279188828655587,,,,,,,,,,,,,,,
85,2,1,237.0500030517578,21,21085,237.0500030517578,237.7375030517578,237.3947003173828,237.78237031228343,-0.7323672605256206,0,-0.2998300050993805,-0.34469726562500114,-0.6875,237.0500030517578,237.78237031228343,237.48254030718405,237.43767304665843,237.09487031228343,,,,,21085,-0.2998300050993805,,,,,,,0.09471469274794053,0.7523718864141158,1.283515123045792,,,,,,,,,,,,,,,
86,2,1,237.57000732421875,21,21086,237.57000732421875,237.9612522125244,237.3947003173828,237.78237031228343,-0.21236298806468312,0,-0.003574893405044577,0.17530700683593636,-0.39124488830566406,237.57000732421875,237.78237031228343,237.7787954188784,237.95767731911937,237.39112542397777,,,,,21086,-0.003574893405044577,,,,,,,-0.10904545434678603,0.5486117393193892,1.0797549759510654,,,,,,,,,,,,,,,
87,2,1,237.2899932861328,21,21087,237.2899932861328,237.7824993133545,237.3947003173828,237.78237031228343,-0.4923770261506206,0,-0.1048360323210602,-0.10470703125000114,-0.4925060272216797,237.2899932861328,237.78237031228343,237.67753427996237,237.67766328103343,237.28986428506175,,,,,21087,-0.1048360323210602,,,,,,,0.08971171728407335,0.7473689109502486,1.2785121475819248,,,,,,,,,,,,,,,
88,2,1,238.19000244140625,21,21088,238.19000244140625,238.04999923706055,237.3947003173828,237.78237031228343,0.4076321291228169,0,0.5276731992463226,0.7953021240234364,0.14000320434570313,238.19000244140625,237.78237031228343,238.31004351152976,238.57767243630687,237.92237351662914,,,,,21088,0.5276731992463226,,,,,,,1.052207521117081,1.7098647147832562,2.2410079514149324,,,,,,,,,,,,,,,
89,2,1,237.44000244140625,21,21089,237.44000244140625,237.9699993133545,237.3947003173828,237.78237031228343,-0.3423678708771831,0,-0.1423268770476227,0.04530212402343636,-0.5299968719482422,237.44000244140625,237.78237031228343,237.6400434352358,237.82767243630687,237.2523734403352,,,,,21089,-0.1423268770476227,,,,,,,-0.23778767236436416,0.4198695213018111,0.9510127579334873,,,,,,,,,,,,,,,
90,2,1,237.83999633789062,21,21090,237.83999633789062,237.40374946594238,237.3947003173828,237.78237031228343,0.05762602560719188,0,0.8239168668488617,0.44529602050781136,0.4362468719482422,237.83999633789062,237.78237031228343,238.6062871791323,238.22766633279124,238.21861718423168,,,,,21090,0.8239168668488617,,,,,,,0.7184615646961827,1.376118758362358,1.9072619949940341,,,,,,,,,,,,,,,
91,2,1,236.33999633789063,21,21091,236.33999633789063,237.67125129699707,237.3947003173828,237.78237031228343,-1.4423739743928081,0,-0.9435849642058258,-1.0547039794921886,-1.3312549591064453,236.33999633789063,237.78237031228343,236.8387853480776,236.72766633279124,236.451115353177,,,,,21091,-0.9435849642058258,,,,,,,0.9009566818836827,1.558613875549858,2.089757112181534,,,,,,,,,,,,,,,
92,2,1,237.6999969482422,21,21092,237.6999969482422,237.9162483215332,237.3947003173828,237.78237031228343,-0.08237336404124562,0,0.17141862160960386,0.30529663085937386,-0.21625137329101563,237.6999969482422,237.78237031228343,237.95378893389304,238.0876669431428,237.56611893899242,,,,,21092,0.17141862160960386,,,,,,,0.2859645401600499,0.9436217338262252,1.4747649704579013,,,,,,,,,,,,,,,
93,2,1,237.25,21,21093,237.25,236.86500358581543,237.3947003173828,237.78237031228343,-0.5323703122834331,0,0.7726664090851898,-0.14470031738281364,0.3849964141845703,237.25,237.78237031228343,238.55503672136862,237.63766999490062,238.167366726468,,,,,21093,0.7726664090851898,,,,,,,-5.002787062012802,-4.345129868346627,-3.8139866317149504,,,,,,,,,,,,,,,
94,2,1,237.55999755859375,21,21094,237.55999755859375,237.7887477874756,237.3947003173828,237.78237031228343,-0.22237275368968312,0,0.15891976601878355,0.16529724121093636,-0.22875022888183594,237.55999755859375,237.78237031228343,237.94129007830222,237.94766755349437,237.5536200834016,,,,,21094,0.15891976601878355,,,,,,,-0.026537367188582905,0.6311198264775924,1.1622630631092685,,,,,,,,,,,,,,,
95,2,1,237.02000427246094,21,21095,237.02000427246094,237.8300018310547,237.3947003173828,237.78237031228343,-0.7623660398224956,0,-0.4223275636931305,-0.37469604492187614,-0.80999755859375,237.02000427246094,237.78237031228343,237.3600427485903,237.40767426736156,236.97237275368968,,,,,21095,-0.4223275636931305,,,,,,,-0.24778408654893447,0.4098731071172408,0.941016343748917,,,,,,,,,,,,,,,
96,2,1,237.3000030517578,21,21096,237.3000030517578,237.75000190734863,237.3947003173828,237.78237031228343,-0.4823672605256206,0,-0.06232886069020083,-0.09469726562500114,-0.4499988555908203,237.3000030517578,237.78237031228343,237.72004145159323,237.68767304665843,237.3323714566926,,,,,21096,-0.06232886069020083,,,,,,,-0.2677902663585048,0.3898669273076705,0.9210101639393467,,,,,,,,,,,,,,,
97,2,1,237.67999267578125,21,21097,237.67999267578125,237.61750030517578,237.3947003173828,237.78237031228343,-0.10237763650218312,0,0.45016236550608824,0.28529235839843636,0.06249237060546875,237.67999267578125,237.78237031228343,238.23253267778952,238.06766267068187,237.8448626828889,,,,,21097,0.45016236550608824,,,,,,,-0.13528866418565322,0.522368529480522,1.0535117661121982,,,,,,,,,,,,,,,
98,2,1,236.80999755859375,21,21098,236.80999755859375,238.59249877929687,237.3947003173828,237.78237031228343,-0.9723727536896831,0,-1.3948312258025055,-0.5847027587890636,-1.782501220703125,236.80999755859375,237.78237031228343,236.38753908648093,237.19766755349437,235.9998690915803,,,,,21098,-1.3948312258025055,,,,,,,0.10971408239637803,0.7673712760625533,1.2985145126942295,,,,,,,,,,,,,,,
99,2,1,237.3800048828125,21,21099,237.3800048828125,238.17184227289505,237.3947003173828,237.78237031228343,-0.4023654294709331,0,-0.4041673951819291,-0.014695434570313637,-0.7918373900825486,237.3800048828125,237.78237031228343,237.3782029171015,237.76767487771312,236.99053292220088,,,,,21099,-0.4041673951819291,,,,,,,-0.5196324629596081,0.13802473070656718,0.6691679673382434,,,,,,,,,,,,,,,
100,2,1,237.3800048828125,21,21100,237.3800048828125,238.0587501525879,237.3947003173828,237.78237031228343,-0.4023654294709331,0,-0.29107527487477114,-0.014695434570313637,-0.6787452697753906,237.3800048828125,237.78237031228343,237.49129503740866,237.76767487771312,237.10362504250804,,,,,21100,-0.29107527487477114,,,,,,,-0.5165409530040126,0.14111624066216266,0.6722594772938388,,,,,,,,,,,,,,,
1,2,2,241.35000610351562,22,22001,241.35000610351562,237.25749969482422,238.9210474916949,237.78237031228343,3.567635791232192,0,2.9538292292799326,2.4289586118207183,4.092506408691406,241.35000610351562,237.78237031228343,240.73619954156337,240.21132892410415,241.87487672097484,,,,,22001,2.9538292292799326,,,,,,,-1.1969897139903407,-1.635933014708931,-1.1230905593272549,,,,,,,,,,,,,,,
2,2,2,240.27999877929687,22,22002,240.27999877929687,237.84124755859375,238.9210474916949,237.78237031228343,2.497628467013442,0,1.3000740412916514,1.3589512876019683,2.438751220703125,240.27999877929687,237.78237031228343,239.08244435357508,239.1413215998854,240.22112153298656,,,,,22002,1.3000740412916514,,,,,,,-2.4507357467051842,-2.889679047423775,-2.376836592042099,,,,,,,,,,,,,,,
3,2,2,239.25999450683594,22,22003,239.25999450683594,237.30999946594238,238.9210474916949,237.78237031228343,1.4776241945525044,0,0.8113178614820811,0.33894701514103076,1.9499950408935547,239.25999450683594,237.78237031228343,238.5936881737655,238.12131732742446,239.732365353177,,,,,22003,0.8113178614820811,,,,,,,-1.4594809401866298,-1.89842424090522,-1.385581785523544,,,,,,,,,,,,,,,
4,2,2,239.19000244140625,22,22004,239.19000244140625,237.61529812009013,238.9210474916949,237.78237031228343,1.4076321291228169,0,0.43602714190464553,0.26895494971134326,1.5747043213161191,239.19000244140625,237.78237031228343,238.21839745418808,238.05132526199478,239.35707463359955,,,,,22004,0.43602714190464553,,,,,,,-1.5847869185531278,-2.023730219271718,-1.510887763890042,,,,,,,,,,,,,,,
5,2,2,239.50999450683594,22,22005,239.50999450683594,238.04625129699707,238.9210474916949,237.78237031228343,1.7276241945525044,0,0.32506603042739357,0.5889470151410308,1.4637432098388672,239.50999450683594,237.78237031228343,238.10743634271083,238.37131732742446,239.2461135221223,,,,,22005,0.32506603042739357,,,,,,,-1.1657339919444423,-1.6046772926630326,-1.0918348372813564,,,,,,,,,,,,,,,
6,2,2,240.16000366210937,22,22006,240.16000366210937,237.98250007629395,238.9210474916949,237.78237031228343,2.377633349825942,0,1.038826406403956,1.2389561704144683,2.1775035858154297,240.16000366210937,237.78237031228343,238.8211967186874,239.0213264826979,239.95987389809886,,,,,22006,1.038826406403956,,,,,,,-1.4819876540538173,-1.9209309547724076,-1.4080884993907314,,,,,,,,,,,,,,,
7,2,2,239.16000366210937,22,22007,239.16000366210937,237.35875129699707,238.9210474916949,237.78237031228343,1.3776333498259419,0,0.6625751857008311,0.23895617041446826,1.8012523651123047,239.16000366210937,237.78237031228343,238.44494549798426,238.0213264826979,239.58362267739574,,,,,22007,0.6625751857008311,,,,,,,-1.0882346022960048,-1.527177903014595,-1.014335447632919,,,,,,,,,,,,,,,
8,2,2,238.6300048828125,22,22008,238.6300048828125,237.80000114440918,238.9210474916949,237.78237031228343,0.8476345705290669,0,-0.3086734410081533,-0.29104260888240674,0.8300037384033203,238.6300048828125,237.78237031228343,237.47369687127528,237.49132770340103,238.61237405068675,,,,,22008,-0.3086734410081533,,,,,,,-0.4894911635753017,-0.9284344642938921,-0.4155920089122158,,,,,,,,,,,,,,,
9,2,2,239.77999877929687,22,22009,239.77999877929687,237.82499885559082,238.9210474916949,237.78237031228343,1.9976284670134419,0,0.8163227442945811,0.8589512876019683,1.9549999237060547,239.77999877929687,237.78237031228343,238.598693056578,238.6413215998854,239.7373702359895,,,,,22009,0.8163227442945811,,,,,,,-0.9044882644053799,-1.34343156512397,-0.8305891097422939,,,,,,,,,,,,,,,
10,2,2,239.41000366210937,22,22010,239.41000366210937,237.77375411987305,238.9210474916949,237.78237031228343,1.6276333498259419,0,0.4975723628248545,0.48895617041446826,1.6362495422363281,239.41000366210937,237.78237031228343,238.2799426751083,238.2713264826979,239.41861985451976,,,,,22010,0.4975723628248545,,,,,,,-1.1132380355235438,-1.5521813362421342,-1.039338880860458,,,,,,,,,,,,,,,
11,2,2,238.6999969482422,22,22011,238.6999969482422,237.79500198364258,238.9210474916949,237.78237031228343,0.9176266359587544,0,-0.23368221481186424,-0.22105054345271924,0.9049949645996094,238.6999969482422,237.78237031228343,237.54868809747157,237.5613197688307,238.68736527688304,,,,,22011,-0.23368221481186424,,,,,,,-0.16448467858995014,-0.6034279793085405,-0.09058552392686431,,,,,,,,,,,,,,,
12,2,2,238.69000244140625,22,22012,238.69000244140625,237.82000160217285,238.9210474916949,237.78237031228343,0.9076321291228169,0,-0.2686763401780752,-0.23104505028865674,0.8700008392333984,238.69000244140625,237.78237031228343,237.51369397210536,237.55132526199478,238.65237115151683,,,,,22012,-0.2686763401780752,,,,,,,-0.959488569581161,-1.3984318702997514,-0.8855894149180752,,,,,,,,,,,,,,,
13,2,2,240.13999938964844,22,22013,240.13999938964844,238.0974998474121,238.9210474916949,237.78237031228343,2.3576290773650044,0,0.9038223628248545,1.2189518979535308,2.042499542236328,240.13999938964844,237.78237031228343,238.6861926751083,239.00132221023696,239.82486985451976,,,,,22013,0.9038223628248545,,,,,,,-0.7169825423594815,-1.1559258430780717,-0.6430833876963955,,,,,,,,,,,,,,,
14,2,2,240.9199981689453,22,22014,240.9199981689453,237.29000091552734,238.9210474916949,237.78237031228343,3.1376278566618794,0,2.491320074006495,1.9989506772504058,3.6299972534179687,240.9199981689453,237.78237031228343,240.27369038628993,239.78132098953384,241.4123675657014,,,,,22014,2.491320074006495,,,,,,,0.41050845495497174,-0.028434845763618655,0.48440760961805757,,,,,,,,,,,,,,,
15,2,2,240.24000549316406,22,22015,240.24000549316406,238.42374992370605,238.9210474916949,237.78237031228343,2.4576351808806294,0,0.6775783900465342,1.3189580014691558,1.8162555694580078,240.24000549316406,237.78237031228343,238.45994870232997,239.1013283137526,239.59862588174144,,,,,22015,0.6775783900465342,,,,,,,-1.5032393325206141,-1.9421826332392045,-1.4293401778575283,,,,,,,,,,,,,,,
16,2,2,239.47999572753906,22,22016,239.47999572753906,237.71875190734863,238.9210474916949,237.78237031228343,1.6976254152556294,0,0.6225666407789561,0.5589482358441558,1.7612438201904297,239.47999572753906,237.78237031228343,238.4049369530624,238.3413185481276,239.54361413247386,,,,,22016,0.6225666407789561,,,,,,,-2.1182333815928795,-2.55717668231147,-2.044334226929794,,,,,,,,,,,,,,,
17,2,2,239.8800048828125,22,22017,239.8800048828125,238.00875091552734,238.9210474916949,237.78237031228343,2.097634570529067,0,0.7325767878736826,0.9589573911175933,1.8712539672851563,239.8800048828125,237.78237031228343,238.51494710015712,238.74132770340103,239.6536242795686,,,,,22017,0.7325767878736826,,,,,,,-1.0082384932872157,-1.447181794005806,-0.9343393386241299,,,,,,,,,,,,,,,
18,2,2,239.91000366210937,22,22018,239.91000366210937,237.62374877929687,238.9210474916949,237.78237031228343,2.127633349825942,0,1.1475777034010264,0.9889561704144683,2.2862548828125,239.91000366210937,237.78237031228343,238.92994801568446,238.7713264826979,240.06862519509593,,,,,22018,1.1475777034010264,,,,,,,-1.593237577759872,-2.0321808784784623,-1.5193384230967861,,,,,,,,,,,,,,,
19,2,2,239.1699981689453,22,22019,239.1699981689453,237.7199993133545,238.9210474916949,237.78237031228343,1.3876278566618794,0,0.3113216761793467,0.24895067725040576,1.4499988555908203,239.1699981689453,237.78237031228343,238.09369198846278,238.03132098953384,239.23236916787425,,,,,22019,0.3113216761793467,,,,,,,-1.1594893325206141,-1.5984326332392045,-1.0855901778575283,,,,,,,,,,,,,,,
20,2,2,239.13999938964844,22,22020,239.13999938964844,237.57000160217285,238.9210474916949,237.78237031228343,1.3576290773650044,0,0.4313206080641123,0.21895189795353076,1.569997787475586,239.13999938964844,237.78237031228343,238.21369092034755,238.00132221023696,239.35236809975902,,,,,22020,0.4313206080641123,,,,,,,-0.9394842971202236,-1.3784275978388139,-0.8655851424571377,,,,,,,,,,,,,,,
21,2,2,239.4199981689453,22,22021,239.4199981689453,237.69250106811523,238.9210474916949,237.78237031228343,1.6376278566618794,0,0.5888199214186045,0.49895067725040576,1.7274971008300781,239.4199981689453,237.78237031228343,238.37119023370204,238.28132098953384,239.5098674131135,,,,,22021,0.5888199214186045,,,,,,,-1.3319880355235438,-1.7709313362421342,-1.258088880860458,,,,,,,,,,,,,,,
22,2,2,238.5800018310547,22,22022,238.5800018310547,237.7037525177002,238.9210474916949,237.78237031228343,0.7976315187712544,0,-0.26242786605698143,-0.34104566064021924,0.8762493133544922,238.5800018310547,237.78237031228343,237.51994244622645,237.4413246516432,238.65861962563793,,,,,22022,-0.26242786605698143,,,,,,,-0.7632376540538174,-1.2021809547724076,-0.6893384993907314,,,,,,,,,,,,,,,
23,2,2,239.35000610351562,22,22023,239.35000610351562,237.67500114440918,238.9210474916949,237.78237031228343,1.5676357912321919,0,0.5363277796949717,0.42895861182071826,1.6750049591064453,239.35000610351562,237.78237031228343,238.3186980919784,238.21132892410415,239.45737527138988,,,,,22023,0.5363277796949717,,,,,,,-0.6244856704112393,-1.0634289711298295,-0.5505865157481533,,,,,,,,,,,,,,,
24,2,2,238.91000366210937,22,22024,238.91000366210937,237.81250190734863,238.9210474916949,237.78237031228343,1.1276333498259419,0,-0.04117542465073143,-0.01104382958553174,1.0975017547607422,238.91000366210937,237.78237031228343,237.7411948876327,237.7713264826979,238.87987206704418,,,,,22024,-0.04117542465073143,,,,,,,-1.1119925368663173,-1.5509358375849076,-1.0380933822032314,,,,,,,,,,,,,,,
25,2,2,237.7823703122834,22,22025,237.7823703122834,237.72904667050517,238.9210474916949,237.78237031228343,-0.00000000000002842170943040401,0,-1.0853535376332388,-1.138677179411502,0.05332364177823479,237.7823703122834,237.78237031228343,236.6970167746502,236.64369313287193,237.83569395406167,,,,,22025,-1.0853535376332388,,,,,,,-0.49853852072597943,-0.9374818214445698,-0.42463936606289354,,,,,,,,,,,,,,,
26,2,2,239,22,22026,239,237.86124992370605,238.9210474916949,237.78237031228343,1.2176296877165669,0,0.00007289688247169579,0.07895250830509326,1.1387500762939453,239,237.78237031228343,237.7824432091659,237.86132282058853,238.92112038857738,,,,,22026,0.00007289688247169579,,,,,,,1.1092637192371984,0.670320418518608,1.1831628739002842,,,,,,,,,,,,,,,
27,2,2,238.89999389648437,22,22027,238.89999389648437,237.9412498474121,238.9210474916949,237.78237031228343,1.1176235842009419,0,-0.179933130339208,-0.02105359521053174,0.9587440490722656,238.89999389648437,237.78237031228343,237.60243718194423,237.7613167170729,238.7411143613557,,,,,22027,-0.179933130339208,,,,,,,1.6092656265858312,1.1703223258672408,1.683164781248917,,,,,,,,,,,,,,,
28,2,2,239.72000122070312,22,22028,239.72000122070312,238.30749702453613,238.9210474916949,237.78237031228343,1.9376309084196919,0,0.27382701675551857,0.7989537290082183,1.4125041961669922,239.72000122070312,237.78237031228343,238.05619732903895,238.58132404129165,239.19487450845043,,,,,22028,0.27382701675551857,,,,,,,2.3130105148914955,1.874067214172905,2.386909669554581,,,,,,,,,,,,,,,
